"time_stamp","row_id","nr_validation_vv","1_battv_avg","2_ptemp_c_avg","3_airtc_avg","4_rh","5_ghi_wm2_avg","6_ghi_kwh_tot","7_gpoa_wm2_avg","8_gpoa_kwh_tot","9_v_dc_ucy2_07_avg","10_i_dc_ucy2_07_avg","11_p_ac_ucy2_07_avg","12_e_ac_ucy2_07_tot","13_p_dc_ucy2_07_avg","14_e_dc_ucy2_07_tot","15_tmod_ucy2_07_avg"
"2019-10-22 00:00:00",37436,0,12.11,21.7,16.14,95.4,0,0,0,0,0.665,0,0.003,0.000001697909,0,0,14.19
"2019-10-22 00:30:00",37437,0,12.11,21.34,15.98,94.5,0,0,0,0,0.668,0,0.004,0.000001764556,0,0,14.32
"2019-10-22 01:00:00",37438,0,12.11,21.06,15.6,95,0,0,0,0,0.703,0,0.003,0.000001640783,0,0,14
"2019-10-22 01:30:00",37439,0,12.11,20.81,15.34,94.7,0,0,0,0,0.737,0,0.003,0.000001615394,0,0,13.6
"2019-10-22 02:00:00",37440,0,12.11,20.59,15.1,94,0,0,0,0,0.751,0,0.003,0.000001463058,0,0,13.49
"2019-10-22 02:30:00",37441,0,12.11,20.36,15.03,92.9,0,0,0,0,0.783,0,0.003,0.000001463058,0,0,13.56
"2019-10-22 03:00:00",37442,0,12.11,20.13,14.73,92.9,0,0,0,0,0.81,0,0.003,0.000001440843,0,0,13.18
"2019-10-22 03:30:00",37443,0,12.11,19.89,14.57,92.2,0,0,0,0,0.812,0,0.003,0.000001320243,0,0,12.89
"2019-10-22 04:00:00",37444,0,12.11,19.72,14.42,92.8,0,0,0,0,0.812,0,0.003,0.000001364675,0,0,12.76
"2019-10-22 04:30:00",37445,0,12.11,19.55,14.28,92.1,0,0,0,0,0.812,0,0.003,0.000001307549,0,0,12.75
"2019-10-22 05:00:00",37446,0,12.11,19.41,14.5,91.1,0,0,0,0,0.812,0,0.003,0.000001298028,0,0,12.73
"2019-10-22 05:30:00",37447,0,12.11,19.37,14.48,89.8,0,0,0,0,1.537,0,0.003,0.000001428148,0,0,12.82
"2019-10-22 06:00:00",37448,0,12.11,19.41,15.08,86.8,0.001,0.0000004016004,0,0.0000002015119,32.52,0.008,0.003,0.000001463058,0,0.0000002435798,13.34
"2019-10-22 06:30:00",37449,0,12.11,19.6,15.68,83.1,0.021,0.00001029717,0.018,0.000008830968,121,0.133,0.003,0.000001678867,0.015,0.000007488691,13.88
"2019-10-22 07:00:00",37450,0,12.11,20.06,16.55,82.8,0.092,0.00004577423,0.093,0.00004627823,136.8,0.709,0.066,0.00003311399,0.099,0.0000496946,15.63
"2019-10-22 07:30:00",37451,0,12.11,21.11,18.95,73.23,0.267,0.0001337124,0.279,0.0001396001,144,2.124,0.268,0.0001340015,0.306,0.0001528513,22.48
"2019-10-22 08:00:00",37452,0,12.11,23.22,22.98,60.84,0.369,0.0001844283,0.405,0.0002023014,139.1,3.211,0.399,0.0001994234,0.446,0.0002231861,32.9
"2019-10-22 08:30:00",37453,0,12.11,25.94,24.08,63.28,0.245,0.0001223702,0.27,0.0001349887,137.8,2.2,0.265,0.0001325936,0.303,0.0001514901,34.17
"2019-10-22 09:00:00",37454,0,12.11,27.9,23.83,64.08,0.181,0.00009038386,0.208,0.000104231,137.5,1.702,0.201,0.0001007321,0.234,0.0001172466,31.6
"2019-10-22 09:30:00",37455,0,12.11,28.43,23.02,63.94,0.08,0.00004009109,0.094,0.00004719246,135.9,0.789,0.081,0.0000405637,0.107,0.00005361929,26.94
"2019-10-22 10:00:00",37456,0,12.11,28.03,21.88,72.87,0.058,0.0000292403,0.066,0.00003314231,135.4,0.566,0.055,0.00002774443,0.077,0.00003827696,23.59
"2019-10-22 10:30:00",37457,0,12.1,27.17,20.22,85.1,0.066,0.00003294757,0.071,0.00003532023,138.8,0.607,0.062,0.0000310206,0.084,0.00004211985,20.81
"2019-10-22 11:00:00",37458,0,12.1,26.11,18.89,90,0.076,0.00003823218,0.081,0.00004060017,140,0.663,0.064,0.00003224798,0.093,0.0000464174,20.18
"2019-10-22 11:30:00",37459,0,12.1,25.11,18.29,89.7,0.108,0.00005405134,0.109,0.00005455205,141.7,0.89,0.1,0.00004996281,0.126,0.00006313257,19.54
"2019-10-22 12:00:00",37460,0,12.1,24.29,18.07,89.5,0.139,0.0000696145,0.136,0.00006783645,141.9,1.113,0.13,0.00006476771,0.158,0.00007894114,20.29
"2019-10-22 12:30:00",37461,0,12.1,23.98,18.17,85.5,0.184,0.00009208931,0.174,0.00008696175,143,1.421,0.172,0.00008611094,0.203,0.0001015937,21.49
"2019-10-22 13:00:00",37462,0,12.1,24.13,19.13,76.65,0.267,0.0001334349,0.261,0.0001303713,142.3,2.06,0.256,0.0001282318,0.293,0.0001465646,25.41
"2019-10-22 13:30:00",37463,0,12.1,24.78,20.3,68.05,0.324,0.0001619711,0.326,0.0001630222,140.5,2.548,0.317,0.0001587104,0.358,0.0001790832,29.83
"2019-10-22 14:00:00",37464,0,12.1,25.43,20.18,67.03,0.212,0.0001057872,0.203,0.0001017377,140.3,1.631,0.195,0.00009767971,0.229,0.0001144286,27.14
"2019-10-22 14:30:00",37465,0,12.1,25.84,20.7,61.98,0.176,0.00008778919,0.166,0.00008306788,139.1,1.349,0.157,0.00007865534,0.188,0.00009378923,26.96
"2019-10-22 15:00:00",37466,0,12.1,26.24,20.86,64.44,0.147,0.00007362646,0.141,0.00007046309,139.4,1.108,0.125,0.00006230146,0.154,0.00007715761,24.91
"2019-10-22 15:30:00",37467,0,12.11,26.35,20.7,71.87,0.099,0.00004947517,0.102,0.00005081462,136.9,0.786,0.082,0.00004101405,0.108,0.00005382001,23.05
"2019-10-22 16:00:00",37468,0,12.11,26.01,20.09,73.51,0.068,0.00003385631,0.068,0.00003407091,135.4,0.535,0.038,0.00001879758,0.072,0.00003619983,21.17
"2019-10-22 16:30:00",37469,0,12.1,25.49,19.57,78.42,0.039,0.00001938917,0.038,0.00001911886,126.3,0.306,0.004,0.000002216982,0.039,0.00001947314,19.2
"2019-10-22 17:00:00",37470,0,12.1,24.83,18.89,77.19,0.013,0.000006561701,0.011,0.000005696478,126.3,0.084,0.004,0.000002176462,0.01,0.000004839173,17.2
"2019-10-22 17:30:00",37471,0,12.1,24.1,18.17,83.1,0,0.0000001632591,0,0.000000005564993,22.42,0.003,0.004,0.000002192962,0,0.0000001108266,15.68
"2019-10-22 18:00:00",37472,0,12.11,23.27,17.17,86.9,0,0,0,0,1.528,0,0.004,0.000001958149,0,0,14.8
"2019-10-22 18:30:00",37473,0,12.11,22.46,16.44,88.5,0,0,0,0,0.806,0,0.003,0.00000174234,0,0,14.19
"2019-10-22 19:00:00",37474,0,12.11,21.75,15.98,89.4,0,0,0,0,0.797,0,0.003,0.000001701083,0,0,13.87
"2019-10-22 19:30:00",37475,0,12.11,21.19,15.99,87.8,0,0,0,0,0.783,0,0.004,0.000001799466,0,0,13.67
"2019-10-22 20:00:00",37476,0,12.11,20.83,15.49,91,0,0,0,0,0.778,0,0.003,0.000001564615,0,0,13.43
"2019-10-22 20:30:00",37477,0,12.11,20.48,15.17,91.6,0,0,0,0,0.79,0,0.003,0.000001551921,0,0,13.29
"2019-10-22 21:00:00",37478,0,12.11,20.2,14.98,92,0,0,0,0,0.759,0,0.003,0.000001367848,0,0,13.25
"2019-10-22 21:30:00",37479,0,12.11,19.97,15.11,88.8,0,0,0,0,0.751,0,0.003,0.000001567789,0,0,13.31
"2019-10-22 22:00:00",37480,0,12.11,19.82,15.16,89.2,0,0,0,0,0.724,0,0.003,0.000001437669,0,0,13.14
"2019-10-22 22:30:00",37481,0,12.11,19.7,14.84,87.6,0,0,0,0,0.699,0,0.003,0.00000150749,0,0,12.77
"2019-10-22 23:00:00",37482,0,12.11,19.55,14.89,82.6,0,0,0,0,0.763,0,0.003,0.000001399585,0,0,13.06
"2019-10-22 23:30:00",37483,0,12.11,19.62,15.88,80.6,0,0,0,0.00000002297033,0.887,0,0.003,0.00000167252,0,0,13.84
"2019-10-23 00:00:00",37484,0,12.11,19.96,15.91,83.9,0,0,0,0,0.885,0,0.004,0.000001853419,0,0,13.95
"2019-10-23 00:30:00",37485,0,12.11,20.13,15.25,89.1,0,0,0,0,0.65,0,0.003,0.000001494795,0,0,13.11
"2019-10-23 01:00:00",37486,0,12.11,19.99,14.84,91.4,0,0,0,0,0.715,0,0.003,0.000001402759,0,0,13.19
"2019-10-23 01:30:00",37487,0,12.11,19.84,14.85,90.9,0,0,0,0,0.797,0,0.003,0.000001396411,0,0,13.46
"2019-10-23 02:00:00",37488,0,12.11,19.73,14.96,89.9,0,0,0,0,0.77,0,0.003,0.000001405932,0,0,13.17
"2019-10-23 02:30:00",37489,0,12.11,19.69,14.94,91.3,0,0,0,0,0.751,0,0.003,0.000001520184,0,0,13.18
"2019-10-23 03:00:00",37490,0,12.11,19.75,15.82,88.6,0,0,0,0.00000008491642,0.8,0,0.003,0.00000151701,0,0,13.89
"2019-10-23 03:30:00",37491,0,12.11,20.23,17.34,89.4,0,0,0,0.0000001374662,0.829,0,0.004,0.000001815335,0,0,15.63
"2019-10-23 04:00:00",37492,0,12.11,20.93,17.28,89.9,0,0.000000006238003,0,0.0000000121782,0.991,0,0.004,0.000002002581,0,0,16.19
"2019-10-23 04:30:00",37493,0,12.11,21.36,17.42,84.3,0.001,0.0000002503695,0.001,0.0000002905354,1.255,0,0.004,0.00000196767,0,0,16.06
"2019-10-23 05:00:00",37494,0,12.11,21.73,18.04,81.9,0,0.00000002438487,0,0.000000009394633,1.132,0,0.004,0.000002085096,0,0,16.51
"2019-10-23 05:30:00",37495,0,12.11,22.02,17.75,86.5,0,0,0,0,1.95,0,0.004,0.000002113659,0,0,16.85
"2019-10-23 06:00:00",37496,0,12.11,22.05,17.32,88.4,0.007,0.000003265333,0.006,0.000003031518,62.34,0.006,0.004,0.000001859766,0.001,0.0000003390311,16.84
"2019-10-23 06:30:00",37497,0,12.11,22.07,17.43,87,0.059,0.0000293177,0.058,0.00002895069,133.1,0.455,0.024,0.00001176159,0.06,0.00003015938,18
"2019-10-23 07:00:00",37498,0,12.11,22.26,17.97,84.8,0.105,0.00005246814,0.111,0.0000554197,139.3,0.822,0.089,0.00004427259,0.115,0.00005748945,19.43
"2019-10-23 07:30:00",37499,0,12.11,22.82,19.36,79.53,0.157,0.00007848602,0.173,0.0000863079,140.8,1.295,0.152,0.00007591717,0.183,0.00009127998,22.76
"2019-10-23 08:00:00",37500,0,12.11,23.91,20.98,71.87,0.289,0.0001447397,0.334,0.000167005,141.1,2.53,0.315,0.0001573438,0.357,0.0001783062,28.48
"2019-10-23 08:30:00",37501,0,12.11,25.68,22.98,58.71,0.404,0.0002020903,0.474,0.0002367522,137.7,3.668,0.453,0.0002262702,0.505,0.0002522968,35.59
"2019-10-23 09:00:00",37502,0,12.11,27.86,25.05,56.03,0.469,0.0002347329,0.558,0.0002790019,135.1,4.343,0.528,0.0002638365,0.586,0.0002931574,40.78
"2019-10-23 09:30:00",37503,0,12.11,29.74,26.1,56.51,0.508,0.0002539222,0.611,0.0003055569,133.7,4.756,0.573,0.0002863308,0.636,0.0003179978,41.8
"2019-10-23 10:00:00",37504,0,12.11,30.89,26.41,51.25,0.456,0.0002281954,0.541,0.0002703231,134.7,4.195,0.507,0.0002534549,0.565,0.0002823654,41.07
"2019-10-23 10:30:00",37505,0,12.11,31.6,26.78,49.95,0.634,0.0003171961,0.738,0.0003687761,131.6,5.71,0.673,0.0003364503,0.748,0.0003741114,43.37
"2019-10-23 11:00:00",37506,0,12.1,32.63,27.72,49.4,0.696,0.0003477987,0.801,0.0004007343,127.3,6.231,0.714,0.0003567885,0.794,0.0003968049,48.01
"2019-10-23 11:30:00",37507,0,12.11,33.72,28.2,49.47,0.737,0.0003683934,0.852,0.0004259399,127.1,6.584,0.751,0.0003756625,0.836,0.000417807,50.28
"2019-10-23 12:00:00",37508,0,12.11,33.87,26.6,55.77,0.288,0.0001441513,0.291,0.0001455799,135.6,2.264,0.27,0.0001348156,0.307,0.0001536615,36.39
"2019-10-23 12:30:00",37509,0,12.1,32.74,25.83,55.81,0.257,0.0001283449,0.24,0.000119804,138.3,1.863,0.222,0.0001109421,0.258,0.0001288462,31.32
"2019-10-23 13:00:00",37510,0,12.1,31.67,25.42,56.23,0.222,0.0001109603,0.196,0.00009822568,137.8,1.563,0.183,0.00009128694,0.215,0.0001076778,29.69
"2019-10-23 13:30:00",37511,0,12.1,30.84,25.02,57.83,0.149,0.0000742576,0.128,0.000064227,136.1,1.059,0.117,0.00005855566,0.144,0.00007203626,27.74
"2019-10-23 14:00:00",37512,0,12.11,30.27,24.89,54.67,0.127,0.00006355713,0.118,0.00005911354,136.4,0.983,0.109,0.0000543344,0.134,0.00006704614,27.25
"2019-10-23 14:30:00",37513,0,12.11,29.95,24.93,57.19,0.186,0.00009284632,0.181,0.00009050626,138.7,1.445,0.168,0.00008389291,0.201,0.0001002551,28.41
"2019-10-23 15:00:00",37514,0,12.11,29.94,25.06,56.65,0.165,0.00008257639,0.154,0.0000769366,136.5,1.235,0.139,0.00006963695,0.169,0.00008435817,28.87
"2019-10-23 15:30:00",37515,0,12.11,29.85,24.72,60.67,0.106,0.00005276205,0.095,0.00004743988,134.8,0.772,0.079,0.00003946316,0.104,0.0000520258,26.77
"2019-10-23 16:00:00",37516,0,12.11,29.51,24.33,65.44,0.074,0.0000369919,0.064,0.00003218484,132.7,0.509,0.027,0.00001329182,0.068,0.00003379272,25.4
"2019-10-23 16:30:00",37517,0,12.11,29.01,23.81,68.17,0.038,0.00001910036,0.031,0.0000153348,123.7,0.251,0.004,0.000001975854,0.031,0.00001552302,23.7
"2019-10-23 17:00:00",37518,0,12.11,28.5,23.09,71.92,0.004,0.00000203849,0.002,0.0000007697373,76.51,0.01,0.004,0.000002077342,0.001,0.000000456304,22.11
"2019-10-23 17:30:00",37519,0,12.1,27.92,22.28,74.74,0,0.000000006233362,0,0,5.725,0,0.005,0.000002283491,0,0,21.01
"2019-10-23 18:00:00",37520,0,12.1,27.31,21.64,76.07,0,0,0,0,1.347,0,0.005,0.000002283491,0,0,20.43
"2019-10-23 18:30:00",37521,0,12.1,26.78,21.36,76.29,0,0,0,0,0.881,0,0.005,0.000002283491,0,0,20.14
"2019-10-23 19:00:00",37522,0,12.11,26.35,20.94,81.1,0,0,0,0,0.654,0,0.005,0.000002280319,0,0,19.29
"2019-10-23 19:30:00",37523,0,12.11,25.86,20.33,82.6,0,0,0,0,0.579,0,0.005,0.000002251776,0,0,18.42
"2019-10-23 20:00:00",37524,0,12.1,25.37,19.79,85,0,0,0,0,0.666,0,0.004,0.000002229683,0,0,17.99
"2019-10-23 20:30:00",37525,0,12.1,24.96,19.58,85.4,0,0,0,0.00000002156375,0.883,0,0.004,0.000002179509,0,0,18.62
"2019-10-23 21:00:00",37526,0,12.1,24.71,19.61,83.7,0,0,0,0,0.765,0,0.004,0.000002186405,0,0,18.62
"2019-10-23 21:30:00",37527,0,12.1,24.58,20.33,75.08,0,0,0,0.00000008243278,0.701,0,0.005,0.00000227548,0,0,18.89
"2019-10-23 22:00:00",37528,0,12.1,24.67,20.77,74.39,0,0,0,0,0.737,0,0.005,0.000002281844,0,0,19.3
"2019-10-23 22:30:00",37529,0,12.1,24.78,20.79,80.6,0,0,0,0,1.004,0,0.005,0.000002284936,0,0,19.27
"2019-10-23 23:00:00",37530,0,12.1,24.75,19.81,88.4,0,0,0,0,0.799,0,0.004,0.000002205549,0,0,18.3
"2019-10-23 23:30:00",37531,0,12.1,24.39,18.81,91.2,0,0,0,0,0.667,0,0.004,0.000002104116,0,0,17.21
"2019-10-24 00:00:00",37532,0,12.1,23.95,18.48,92.4,0,0,0,0,0.589,0,0.004,0.000002107312,0,0,17.07
"2019-10-24 00:30:00",37533,0,12.11,23.6,18.33,93.4,0,0,0,0,0.667,0,0.004,0.000002110485,0,0,17.23
"2019-10-24 01:00:00",37534,0,12.11,23.39,18.41,92,0,0,0,0,0.812,0,0.004,0.000002113659,0,0,17.57
"2019-10-24 01:30:00",37535,0,12.11,23.33,18.72,88.7,0,0,0,0,0.74,0,0.004,0.000002139048,0,0,17.41
"2019-10-24 02:00:00",37536,0,12.11,23.29,18.59,84.5,0,0,0,0,0.542,0,0.004,0.000002148569,0,0,16.72
"2019-10-24 02:30:00",37537,0,12.11,23.15,18.5,84.8,0,0,0,0,0.741,0,0.004,0.00000215809,0,0,17.02
"2019-10-24 03:00:00",37538,0,12.11,22.98,18.04,91,0,0.0000001108461,0,0,0.828,0,0.004,0.000002113659,0,0,17.2
"2019-10-24 03:30:00",37539,0,12.11,22.75,17.69,93.7,0,0,0,0,0.793,0,0.004,0.000002047012,0,0,16.86
"2019-10-24 04:00:00",37540,0,12.11,22.52,17.38,95.3,0,0,0,0,0.673,0,0.004,0.000002012102,0,0,16.59
"2019-10-24 04:30:00",37541,0,12.11,22.32,17.46,95.2,0,0,0,0,0.772,0,0.004,0.000002018449,0,0,16.68
"2019-10-24 05:00:00",37542,0,12.11,22.17,17.25,95.4,0,0,0,0,0.55,0,0.004,0.000002094617,0,0,15.96
"2019-10-24 05:30:00",37543,0,12.11,22,17.09,95.8,0,0,0,0,1.231,0,0.004,0.000002078749,0,0,15.93
"2019-10-24 06:00:00",37544,0,12.11,21.83,17.12,94.5,0,0.0000002355997,0,0.0000001235078,11.17,0.003,0.004,0.000002018449,0,0.00000003466683,16.43
"2019-10-24 06:30:00",37545,0,12.11,21.97,17.71,91.1,0.01,0.000004905906,0.008,0.000004166897,100.7,0.055,0.004,0.000001881982,0.006,0.000002817874,17.05
"2019-10-24 07:00:00",37546,0,12.11,22.3,18.18,93.1,0.035,0.00001771904,0.033,0.00001672955,126.1,0.291,0.004,0.00000206288,0.037,0.00001835531,17.85
"2019-10-24 07:30:00",37547,0,12.11,22.55,17.94,97.5,0.135,0.0000677483,0.134,0.0000669754,135.6,1.045,0.116,0.00005822083,0.148,0.0000739016,19.62
"2019-10-24 08:00:00",37548,0,12.11,23.06,18.87,96.6,0.157,0.00007850323,0.151,0.00007565433,140.5,1.185,0.138,0.00006894464,0.167,0.00008338458,23.22
"2019-10-24 08:30:00",37549,0,12.11,23.95,19.64,94,0.255,0.0001272734,0.247,0.0001236254,140.7,1.94,0.237,0.0001185426,0.273,0.0001365604,27.45
"2019-10-24 09:00:00",37550,0,12.1,25.21,20.91,80.3,0.399,0.0001993215,0.418,0.0002090066,138.3,3.279,0.404,0.0002022361,0.453,0.0002263298,34.96
"2019-10-24 09:30:00",37551,0,12.11,27.11,23.18,65.95,0.517,0.0002585964,0.549,0.0002744489,136.4,3.752,0.444,0.000222196,0.494,0.0002471724,44.6
"2019-10-24 10:00:00",37552,0,12.11,28.96,24,69.53,0.229,0.0001143769,0.222,0.0001111188,136.1,1.81,0.213,0.0001063346,0.247,0.0001233351,35.54
"2019-10-24 10:30:00",37553,0,12.11,29.73,24.18,65.13,0.286,0.000142923,0.287,0.0001435021,138.1,2.258,0.273,0.0001366892,0.312,0.00015606,32.89
"2019-10-24 11:00:00",37554,0,12.11,30.09,24.22,64.89,0.234,0.0001169156,0.197,0.0000986172,136.9,1.538,0.179,0.00008960168,0.211,0.0001056608,31.53
"2019-10-24 11:30:00",37555,0,12.11,29.94,23.51,65.78,0.279,0.0001396749,0.255,0.0001273249,139,1.974,0.239,0.0001192934,0.275,0.0001375971,29.77
"2019-10-24 12:00:00",37556,0,12.11,29.74,23.95,57.46,0.503,0.0002515764,0.501,0.0002505619,138.1,3.867,0.479,0.0002393131,0.534,0.0002667803,34.8
"2019-10-24 12:30:00",37557,0,12.11,30.27,24.58,60.39,0.647,0.0003233253,0.696,0.0003477738,134.3,5.327,0.642,0.0003210811,0.714,0.000356841,40.07
"2019-10-24 13:00:00",37558,0,12.11,30.56,24.54,56.91,0.488,0.0002441819,0.532,0.0002658804,138,4.03,0.496,0.0002478033,0.553,0.0002766047,35.31
"2019-10-24 13:30:00",37559,0,12.11,30.64,24.48,55.07,0.531,0.0002653878,0.567,0.0002833041,136,4.285,0.52,0.0002598265,0.58,0.0002901278,37.38
"2019-10-24 14:00:00",37560,0,12.11,30.1,23.08,59.58,0.188,0.00009419363,0.163,0.00008170751,135.5,1.279,0.141,0.00007047426,0.175,0.00008764255,28.43
"2019-10-24 14:30:00",37561,0,12.11,28.89,22.28,58.83,0.211,0.0001056117,0.188,0.00009418987,140.1,1.458,0.172,0.00008579586,0.205,0.0001022767,25.86
"2019-10-24 15:00:00",37562,0,12.11,28.04,22.06,61.28,0.116,0.00005778697,0.113,0.00005648683,135.3,0.889,0.09,0.00004501333,0.121,0.00006073895,25.6
"2019-10-24 15:30:00",37563,0,12.1,27.3,21.36,68.17,0.09,0.00004517462,0.094,0.00004701758,137.3,0.768,0.079,0.00003952661,0.106,0.00005275116,21.75
"2019-10-24 16:00:00",37564,0,12.1,26.75,21.41,64.91,0.125,0.00006243549,0.144,0.0000718319,139.5,1.047,0.117,0.00005838444,0.146,0.00007323903,23.7
"2019-10-24 16:30:00",37565,0,12.11,26.63,21.56,67.36,0.069,0.00003472593,0.081,0.00004050891,135.2,0.561,0.04,0.00001981246,0.076,0.00003817595,23.34
"2019-10-24 17:00:00",37566,0,12.11,26.32,20.77,74.53,0.014,0.000007226794,0.011,0.000005712071,118.3,0.087,0.004,0.000001956826,0.011,0.000005315215,19.79
"2019-10-24 17:30:00",37567,0,12.1,25.67,19.42,80.3,0,0.0000000416619,0,0,8.8,0.001,0.004,0.000002248605,0,0.00000001232923,17.35
"2019-10-24 18:00:00",37568,0,12.1,24.78,18.59,80.9,0,0,0,0,1.255,0,0.004,0.000002195353,0,0,16.29
"2019-10-24 18:30:00",37569,0,12.1,24.01,18.55,82.6,0,0,0,0,0.802,0,0.004,0.000002113628,0,0,16.55
"2019-10-24 19:00:00",37570,0,12.11,23.64,18.54,84.4,0,0,0,0,0.969,0,0.004,0.00000212318,0,0,17.44
"2019-10-24 19:30:00",37571,0,12.11,23.54,18.58,85,0,0,0,0,0.948,0,0.004,0.000002078749,0,0,17.6
"2019-10-24 20:00:00",37572,0,12.11,23.47,18.41,87.7,0,0,0,0,0.756,0,0.004,0.000002154917,0,0,16.86
"2019-10-24 20:30:00",37573,0,12.11,23.26,17.96,89.1,0,0,0,0,0.773,0,0.004,0.000002031144,0,0,16.24
"2019-10-24 21:00:00",37574,0,12.11,23.02,17.92,88.3,0,0,0,0,0.811,0,0.004,0.000002012102,0,0,16.57
"2019-10-24 21:30:00",37575,0,12.11,22.9,17.95,89.2,0,0,0,0,0.81,0,0.004,0.000002085096,0,0,16.71
"2019-10-24 22:00:00",37576,0,12.11,22.79,17.82,88.2,0,0,0,0,0.667,0,0.004,0.000002066054,0,0,16.3
"2019-10-24 22:30:00",37577,0,12.11,22.63,17.76,89.1,0,0,0,0,0.653,0,0.004,0.000002056533,0,0,16.15
"2019-10-24 23:00:00",37578,0,12.11,22.43,17.47,89.6,0,0,0,0,0.579,0,0.004,0.000002008928,0,0,15.78
"2019-10-24 23:30:00",37579,0,12.11,22.15,17.03,91.5,0,0,0,0,0.611,0,0.004,0.000001866113,0,0,15.3
"2019-10-25 00:00:00",37580,0,12.11,21.87,16.95,91.6,0,0,0,0,0.761,0,0.004,0.000001907371,0,0,15.57
"2019-10-25 00:30:00",37581,0,12.11,21.72,16.74,92.1,0,0,0,0.00000003270367,0.812,0,0.004,0.000001891503,0,0,15.82
"2019-10-25 01:00:00",37582,0,12.11,21.74,17.18,91.1,0,0,0,0.0000000194829,0.78,0,0.004,0.000001983539,0,0,16.03
"2019-10-25 01:30:00",37583,0,12.11,21.78,17.05,91.8,0,0,0,0,0.67,0,0.004,0.000001920066,0,0,15.32
"2019-10-25 02:00:00",37584,0,12.11,21.72,16.73,93,0,0,0,0,0.704,0,0.004,0.00000193276,0,0,15.08
"2019-10-25 02:30:00",37585,0,12.11,21.56,16.6,93.3,0,0,0,0,0.743,0,0.004,0.000001907371,0,0,14.98
"2019-10-25 03:00:00",37586,0,12.11,21.48,16.28,94.1,0,0,0,0,0.802,0,0.004,0.000001866113,0,0,14.81
"2019-10-25 03:30:00",37587,0,12.11,21.35,16.52,87.2,0,0,0,0.00000005288754,0.892,0,0.004,0.000001850245,0,0,15.18
"2019-10-25 04:00:00",37588,0,12.11,21.38,16.62,95.8,0,0.0000001477264,0,0,1.074,0,0.004,0.000001986713,0,0,16.34
"2019-10-25 04:30:00",37589,0,12.11,21.17,15.8,96.5,0,0.00000004423193,0,0,0.875,0,0.004,0.000001958149,0,0,15.59
"2019-10-25 05:00:00",37590,0,12.11,21.02,15.9,97.1,0,0,0,0,0.817,0,0.004,0.000001824856,0,0,15.52
"2019-10-25 05:30:00",37591,0,12.11,20.96,15.89,97.1,0,0,0,0,1.007,0,0.004,0.000001789945,0,0,15.5
"2019-10-25 06:00:00",37592,0,12.11,20.89,16.02,96.7,0.001,0.0000002951736,0,0.0000002192101,11.63,0.003,0.004,0.000001850245,0,0.00000005846575,15.57
"2019-10-25 06:30:00",37593,0,12.11,20.9,16.14,95.7,0.015,0.000007547457,0.013,0.000006645156,139,0.048,0.003,0.000001739167,0.006,0.000002910104,15.56
"2019-10-25 07:00:00",37594,0,12.11,21.05,16.5,95.5,0.041,0.00002049293,0.04,0.0000200738,124.8,0.304,0.004,0.000001961323,0.039,0.00001947486,16.46
"2019-10-25 07:30:00",37595,0,12.11,21.37,16.98,95.5,0.056,0.00002823986,0.047,0.00002360157,134.5,0.346,0.004,0.000001977191,0.046,0.00002317552,17.76
"2019-10-25 08:00:00",37596,0,12.11,21.83,17.28,96.5,0.084,0.00004218694,0.079,0.00003931062,137,0.587,0.045,0.00002238067,0.081,0.00004032923,19.16
"2019-10-25 08:30:00",37597,0,12.11,22.44,17.97,95.2,0.187,0.00009345982,0.178,0.00008904538,141.3,1.357,0.161,0.00008049359,0.192,0.00009594958,23.12
"2019-10-25 09:00:00",37598,0,12.11,23.44,18.8,91.5,0.177,0.00008873807,0.165,0.00008272742,139.7,1.266,0.147,0.00007367339,0.177,0.00008841143,25.96
"2019-10-25 09:30:00",37599,0,12.1,24.39,19.27,81.8,0.305,0.0001525026,0.312,0.0001559492,140.2,2.445,0.3,0.0001498395,0.342,0.0001710564,27.56
"2019-10-25 10:00:00",37600,0,12.11,25.75,21.96,64.98,0.632,0.0003158421,0.737,0.0003684191,132,5.769,0.686,0.0003430498,0.761,0.0003804043,44.99
"2019-10-25 10:30:00",37601,0,12.11,27.9,23.96,63.19,0.58,0.0002898366,0.64,0.0003202408,131.7,5.046,0.597,0.0002985248,0.663,0.0003316833,46.88
"2019-10-25 11:00:00",37602,0,12.11,29.56,24.48,59.24,0.586,0.0002930012,0.677,0.0003385296,131.2,5.256,0.617,0.0003083538,0.686,0.0003428178,46.3
"2019-10-25 11:30:00",37603,0,12.11,30.72,24.89,59.29,0.244,0.0001220869,0.229,0.0001146723,135.2,1.839,0.214,0.0001070799,0.249,0.0001244137,37.48
"2019-10-25 12:00:00",37604,0,12.1,31.07,25.46,49.85,0.717,0.0003582772,0.884,0.0004419957,129.7,6.796,0.79,0.0003949901,0.878,0.0004390986,46.75
"2019-10-25 12:30:00",37605,0,12.11,32.26,27.15,45.66,0.75,0.0003752435,0.926,0.0004627646,124.8,7.14,0.801,0.0004007079,0.89,0.000445184,55.63
"2019-10-25 13:00:00",37606,0,12.1,33.31,26.82,45.93,0.481,0.00024041,0.6,0.0002999957,131.1,4.595,0.539,0.0002695099,0.6,0.0003002432,47.15
"2019-10-25 13:30:00",37607,0,12.1,33.43,26.72,42.62,0.509,0.0002543352,0.652,0.0003258392,131.9,4.964,0.589,0.0002943314,0.654,0.0003269602,45.86
