Datetime,Tamb,RH,GHI,POA,Pac,Pdc,Tmod
12/1/22 6:00,15.79,86.1,0,0,0.003,0,9.52
12/1/22 6:30,15.74,99.9,0,0,0.003,0,10.02
12/1/22 7:00,15.91,99.9,0.011,0.012,0.003,0.008,10.98
12/1/22 7:30,16.25,99.9,0.072,0.088,0.063,0.094,12.04
12/1/22 8:00,16.9,99.9,0.154,0.238,0.22,0.256,16.28
12/1/22 8:30,18.26,73.83,0.219,0.395,0.375,0.419,23.33
12/1/22 9:00,20.44,55.54,0.334,0.51,0.495,0.547,32.8
12/1/22 9:30,22.93,47.61,0.4,0.6,0.573,0.631,39.79
12/1/22 10:00,24.96,44.53,0.468,0.683,0.639,0.705,42.41
12/1/22 10:30,26.36,42.35,0.521,0.758,0.696,0.768,44.42
12/1/22 11:00,27.43,39,0.577,0.831,0.746,0.823,47.31
12/1/22 11:30,28.57,35.92,0.596,0.875,0.774,0.855,48.32
12/1/22 12:00,29.63,31.49,0.579,0.826,0.725,0.801,49.9
12/1/22 12:30,30.4,34.02,0.564,0.821,0.728,0.803,47.72
12/1/22 13:00,30.4,32.62,0.399,0.575,0.515,0.572,42.84
12/1/22 13:30,29.67,35.04,0.386,0.546,0.498,0.554,36.31
12/1/22 14:00,29.23,33.06,0.415,0.663,0.598,0.66,42.35
12/1/22 14:30,29.17,32.28,0.312,0.529,0.481,0.533,38.3
12/1/22 15:00,28.87,37.93,0.165,0.272,0.226,0.273,33.37
12/1/22 15:30,27.9,43.09,0.039,0.041,0.004,0.039,21.59
12/1/22 16:00,26.47,47.7,0.024,0.024,0.004,0.021,19.03
12/1/22 16:30,25.26,50.8,0.011,0.015,0.004,0.005,18.59
12/1/22 17:00,24.4,53.54,0.001,0,0.004,0,17.98
12/1/22 17:30,23.74,52.32,0,0,0.004,0,17.32
12/1/22 18:00,23.21,57.3,0,0,0.004,0,16.53
12/1/22 18:30,22.58,61.19,0,0,0.004,0,14.87
12/1/22 19:00,21.9,64.73,0,0,0.004,0,13.77
12/1/22 19:30,21.16,67.34,0,0,0.004,0,12.93
12/1/22 20:00,20.46,68.84,0,0,0.004,0,12.49
12/1/22 20:30,19.79,68.44,0,0,0.004,0,12.16
12/1/22 21:00,19.22,70.15,0,0,0.003,0,11.61
12/1/22 21:30,18.72,71.44,0,0,0.003,0,11.35
12/1/22 22:00,18.31,71.86,0,0,0.003,0,11.32
12/1/22 22:30,18,72.75,0,0,0.003,0,10.55
12/1/22 23:00,17.69,73.78,0,0,0.003,0,10.13
12/1/22 23:30,17.34,75.9,0,0,0.003,0,9.72
12/2/22 0:00,17.03,76.21,0,0,0.003,0,9.73
12/2/22 0:30,16.74,76.31,0,0,0.002,0,9.15
12/2/22 1:00,16.31,77.47,0,0,0.002,0,9.1
12/2/22 1:30,15.97,77.1,0,0,0.002,0,9.12
12/2/22 2:00,15.77,78.63,0,0,0.002,0,8.9
12/2/22 2:30,15.54,79.42,0,0,0.002,0,8.33
12/2/22 3:00,15.31,79.93,0,0,0.002,0,8.06
12/2/22 3:30,15.11,79.97,0,0,0.002,0,7.974
12/2/22 4:00,14.9,82,0,0,0.002,0,7.982
12/2/22 4:30,14.67,92.1,0,0,0.002,0,8.01
12/2/22 5:00,14.53,84.2,0,0,0.002,0,8
12/2/22 5:30,14.41,86,0,0,0.002,0,7.896
12/2/22 6:00,14.3,97.3,0,0,0.002,0,7.545
12/2/22 6:30,14.23,89.6,0,0,0.002,0,7.982
12/2/22 7:00,14.21,90.9,0.011,0.012,0.002,0.01,8.52
12/2/22 7:30,14.5,80.1,0.086,0.103,0.085,0.114,10.92
12/2/22 8:00,15.37,72.49,0.156,0.245,0.244,0.279,15.77
12/2/22 8:30,17.09,56.11,0.217,0.371,0.369,0.412,22.97
12/2/22 9:00,19.47,49.84,0.321,0.488,0.473,0.522,28.89
12/2/22 9:30,22.14,45.57,0.381,0.589,0.559,0.618,33.15
12/2/22 10:00,24.5,40.92,0.451,0.669,0.628,0.691,36.78
12/2/22 10:30,26.35,38.83,0.501,0.73,0.673,0.741,41.68
12/2/22 11:00,27.94,34.22,0.529,0.768,0.695,0.765,45.21
12/2/22 11:30,29.07,35.38,0.47,0.687,0.621,0.686,42.26
12/2/22 12:00,29.63,32.17,0.552,0.822,0.73,0.806,44.76
12/2/22 12:30,30.23,27.85,0.546,0.819,0.721,0.799,45.07
12/2/22 13:00,30.7,26.79,0.535,0.76,0.668,0.74,43.73
12/2/22 13:30,31.23,31.08,0.374,0.521,0.462,0.514,42.81
12/2/22 14:00,30.73,32.24,0.354,0.563,0.512,0.567,38.2
12/2/22 14:30,30.04,33.54,0.319,0.509,0.461,0.511,39.16
12/2/22 15:00,29.44,37.01,0.131,0.176,0.153,0.183,30.48
12/2/22 15:30,28.23,39.27,0.07,0.073,0.042,0.074,23.55
12/2/22 16:00,26.95,40.71,0.058,0.072,0.006,0.055,21.23
12/2/22 16:30,25.73,44.6,0.021,0.029,0.004,0.015,19.51
12/2/22 17:00,24.67,48.77,0.001,0,0.004,0.001,17.4
12/2/22 17:30,23.68,52.73,0,0,0.004,0,16.04
12/2/22 18:00,22.75,55.59,0,0,0.004,0,15.12
12/2/22 18:30,21.98,57.5,0,0,0.004,0,14.43
12/2/22 19:00,21.36,57.44,0,0,0.004,0,14.47
12/2/22 19:30,20.92,59.76,0,0,0.004,0,13.67
12/2/22 20:00,20.47,62.15,0,0,0.004,0,12.3
12/2/22 20:30,19.9,60.45,0,0,0.003,0,11.98
12/2/22 21:00,19.4,63.53,0,0,0.003,0,11.58
12/2/22 21:30,18.88,66.6,0,0,0.003,0,10.4
12/2/22 22:00,18.22,68.99,0,0,0.002,0,9.8
12/2/22 22:30,17.58,69.76,0,0,0.002,0,9.32
12/2/22 23:00,17.04,71.13,0,0,0.002,0,9.03
12/2/22 23:30,16.56,72.83,0,0,0.002,0,8.73
12/3/22 0:00,16.09,73.11,0,0,0.002,0,8.35
12/3/22 0:30,15.68,73.52,0,0,0.002,0,7.748
12/3/22 1:00,15.22,73.72,0,0,0.002,0,7.231
12/3/22 1:30,14.79,73.86,0,0,0.002,0,7.134
12/3/22 2:00,14.37,73.6,0,0,0.002,0,7.043
12/3/22 2:30,14.02,72.71,0,0,0.002,0,6.999
12/3/22 3:00,13.78,72.16,0,0,0.002,0,6.787
12/3/22 3:30,13.61,72.67,0,0,0.002,0,6.683
12/3/22 4:00,13.47,71.82,0,0,0.002,0,6.749
12/3/22 4:30,13.37,71.27,0,0,0.002,0,6.522
12/3/22 5:00,13.28,69.5,0,0,0.002,0,6.576
12/3/22 5:30,13.21,71.04,0,0,0.002,0,6.272
12/3/22 6:00,13.13,68.72,0,0,0.002,0,6.643
12/3/22 6:30,13.14,69.91,0,0,0.002,0,6.576
12/3/22 7:00,13.12,72.51,0.011,0.012,0.002,0.009,6.894
12/3/22 7:30,13.3,69.57,0.087,0.129,0.1,0.135,9.83
12/3/22 8:00,14.24,61.78,0.149,0.287,0.268,0.305,15.25
12/3/22 8:30,16.16,47.47,0.232,0.409,0.4,0.445,22.76
12/3/22 9:00,18.85,44.49,0.313,0.497,0.471,0.522,31.35
12/3/22 9:30,21.8,43.69,0.414,0.62,0.587,0.647,34.3
12/3/22 10:00,24.19,40.79,0.454,0.667,0.625,0.688,38.06
12/3/22 10:30,26.16,29.93,0.527,0.774,0.706,0.778,43.12
12/3/22 11:00,27.75,28.02,0.498,0.729,0.66,0.729,46.12
12/3/22 11:30,28.85,24.34,0.577,0.841,0.746,0.823,48.69
12/3/22 12:00,29.76,23.65,0.56,0.817,0.722,0.797,48.39
12/3/22 12:30,30.29,21.06,0.55,0.807,0.714,0.788,47.8
12/3/22 13:00,30.8,17.93,0.53,0.81,0.711,0.784,49.15
12/3/22 13:30,31.1,18.2,0.401,0.622,0.56,0.619,43.99
12/3/22 14:00,30.31,19.5,0.251,0.379,0.347,0.389,36.44
12/3/22 14:30,29.36,17.11,0.315,0.509,0.464,0.515,37.83
12/3/22 15:00,29.03,17.38,0.292,0.488,0.439,0.488,38.4
12/3/22 15:30,28.94,15.88,0.206,0.377,0.297,0.336,36.28
12/3/22 16:00,28.62,21.95,0.095,0.205,0.028,0.063,30.39
12/3/22 16:30,27.42,43.37,0.022,0.046,0.002,0.014,21.41
12/3/22 17:00,25.52,53.46,0.001,0,0.003,0.001,15.11
12/3/22 17:30,23.46,56.75,0,0,0.004,0,12.8
12/3/22 18:00,21.67,58.87,0,0,0.003,0,11.96
12/3/22 18:30,20.34,62.02,0,0,0.003,0,11.07
12/3/22 19:00,19.3,64.35,0,0,0.003,0,10.37
12/3/22 19:30,18.46,66.19,0,0,0.003,0,10.23
12/3/22 20:00,17.85,66.75,0,0,0.002,0,10.3
12/3/22 20:30,17.47,68.36,0,0,0.002,0,9.96
12/3/22 21:00,17.12,70.58,0,0,0.002,0,9.57
12/3/22 21:30,16.76,70.17,0,0,0.002,0,10.16
12/3/22 22:00,16.6,70.27,0,0,0.002,0,10.12
12/3/22 22:30,16.47,70.89,0,0,0.002,0,9.51
12/3/22 23:00,16.21,71.98,0,0,0.002,0,9.02
12/3/22 23:30,15.95,72.49,0,0,0.002,0,8.37
12/4/22 0:00,15.64,73.38,0,0,0.002,0,8.01
12/4/22 0:30,15.29,73.72,0,0,0.002,0,8.24
12/4/22 1:00,15.03,75.09,0,0,0.002,0,7.829
12/4/22 1:30,14.81,74.74,0,0,0.002,0,8.1
12/4/22 2:00,14.68,75.15,0,0,0.002,0,8.27
12/4/22 2:30,14.61,75.63,0,0,0.002,0,8.35
12/4/22 3:00,14.56,75.77,0,0,0.002,0,7.933
12/4/22 3:30,14.46,75.64,0,0,0.002,0,7.648
12/4/22 4:00,14.32,75.44,0,0,0.002,0,8.06
12/4/22 4:30,14.31,75.03,0,0,0.002,0,8.23
12/4/22 5:00,14.34,74.48,0,0,0.002,0,8.07
12/4/22 5:30,14.33,73.8,0,0,0.002,0,7.646
12/4/22 6:00,14.22,76.19,0,0,0.002,0,7.29
12/4/22 6:30,14.02,74.83,0,0,0.002,0,7.284
12/4/22 7:00,13.82,75.3,0.01,0.01,0.002,0.007,7.509
12/4/22 7:30,13.83,75.13,0.061,0.076,0.051,0.082,9.16
12/4/22 8:00,14.26,73.59,0.093,0.138,0.126,0.157,11
12/4/22 8:30,15.31,61.57,0.217,0.336,0.331,0.372,17.8
12/4/22 9:00,17.52,48.32,0.334,0.515,0.503,0.556,26.73
12/4/22 9:30,20.4,43.05,0.4,0.605,0.575,0.634,31.91
12/4/22 10:00,23.22,36.97,0.461,0.681,0.633,0.698,37.87
12/4/22 10:30,25.76,32.32,0.504,0.736,0.673,0.743,42.66
12/4/22 11:00,27.62,26.35,0.535,0.779,0.704,0.773,47.18
12/4/22 11:30,28.9,22.29,0.548,0.804,0.716,0.791,47.95
12/4/22 12:00,29.98,22.7,0.55,0.815,0.717,0.793,49.92
12/4/22 12:30,31.01,21.88,0.538,0.8,0.705,0.776,49.27
12/4/22 13:00,31.69,22.9,0.542,0.793,0.698,0.769,47.64
12/4/22 13:30,32.32,24.19,0.573,0.815,0.712,0.786,50.34
12/4/22 14:00,32.32,27.19,0.404,0.625,0.561,0.62,43.96
12/4/22 14:30,31.17,24.81,0.281,0.463,0.419,0.467,37.67
12/4/22 15:00,30.24,30.47,0.216,0.368,0.326,0.367,35.52
12/4/22 15:30,29.13,33.27,0.151,0.283,0.219,0.253,30.19
12/4/22 16:00,27.81,34.3,0.067,0.126,0.018,0.058,24.23
12/4/22 16:30,26.33,41.63,0.015,0.021,0.002,0.012,18.98
12/4/22 17:00,24.6,48.84,0.001,0,0.003,0.001,14.84
12/4/22 17:30,22.9,55.66,0,0,0.003,0,13.06
12/4/22 18:00,21.41,58.94,0,0,0.003,0,11.75
12/4/22 18:30,20.16,60.45,0,0,0.003,0,10.88
12/4/22 19:00,19.19,64.35,0,0,0.003,0,10.48
12/4/22 19:30,18.44,66.43,0,0,0.002,0,10.3
12/4/22 20:00,17.93,66.34,0,0,0.003,0,10.48
12/4/22 20:30,17.57,68.67,0,0,0.002,0,9.7
12/4/22 21:00,17.18,69.08,0,0,0.002,0,9.46
12/4/22 21:30,16.74,70.44,0,0,0.002,0,8.69
12/4/22 22:00,16.27,70.78,0,0,0.002,0,8.88
12/4/22 22:30,15.89,71.06,0,0,0.002,0,8.79
12/4/22 23:00,15.57,71.81,0,0,0.002,0,8.56
12/4/22 23:30,15.29,72.56,0,0,0.002,0,8.41
12/5/22 0:00,15.04,73.55,0,0,0.002,0,8.1
12/5/22 0:30,14.89,73.72,0,0,0.002,0,8.7
12/5/22 1:00,14.85,74.27,0,0,0.002,0,8.46
12/5/22 1:30,14.77,74.95,0,0,0.002,0,8.4
12/5/22 2:00,14.73,75.15,0,0,0.002,0,8.38
12/5/22 2:30,14.68,80.7,0,0,0.002,0,8.09
12/5/22 3:00,14.61,76.9,0,0,0.002,0,8.07
12/5/22 3:30,14.48,84.4,0,0,0.002,0,7.818
12/5/22 4:00,14.32,84.7,0,0,0.002,0,7.624
12/5/22 4:30,14.17,83.4,0,0,0.002,0,7.74
12/5/22 5:00,14.05,91.8,0,0,0.002,0,7.601
12/5/22 5:30,13.92,80.7,0,0,0.002,0,7.57
12/5/22 6:00,13.81,86,0,0,0.002,0,7.331
12/5/22 6:30,13.71,82.5,0,0,0.002,0,7.412
12/5/22 7:00,13.68,87.7,0.007,0.008,0.002,0.006,7.784
12/5/22 7:30,13.89,77.97,0.064,0.112,0.08,0.109,10.15
12/5/22 8:00,14.8,68.94,0.133,0.265,0.243,0.278,15.2
12/5/22 8:30,16.58,56.69,0.254,0.387,0.368,0.412,22.2
12/5/22 9:00,18.99,48.52,0.323,0.499,0.475,0.526,28.85
12/5/22 9:30,21.61,47.14,0.378,0.599,0.566,0.624,31.37
12/5/22 10:00,23.81,41.74,0.457,0.682,0.637,0.701,34.08
12/5/22 10:30,25.57,36.35,0.503,0.74,0.678,0.748,38.34
12/5/22 11:00,27.19,31.84,0.533,0.782,0.707,0.779,42.02
12/5/22 11:30,28.46,27.81,0.551,0.813,0.722,0.799,44.17
12/5/22 12:00,29.33,24.34,0.553,0.824,0.729,0.804,45.17
12/5/22 12:30,30.19,18.27,0.583,0.843,0.737,0.814,47.04
12/5/22 13:00,30.95,20.52,0.473,0.675,0.599,0.663,43.68
12/5/22 13:30,31.06,24.13,0.46,0.69,0.609,0.673,45.13
12/5/22 14:00,30.61,29.65,0.195,0.223,0.201,0.233,31.4
12/5/22 14:30,29.33,27.27,0.326,0.538,0.489,0.542,34.37
12/5/22 15:00,28.77,28.6,0.211,0.354,0.312,0.351,33.91
12/5/22 15:30,27.96,31.5,0.085,0.123,0.084,0.12,25.16
12/5/22 16:00,26.49,37.98,0.024,0.025,0.002,0.023,18.96
12/5/22 16:30,24.8,40.34,0.011,0.014,0.002,0.004,16.59
12/5/22 17:00,23.34,47.27,0.001,0,0.003,0,15.43
12/5/22 17:30,22.18,50.68,0,0,0.004,0,14.18
12/5/22 18:00,21.22,52.26,0,0,0.003,0,13.62
12/5/22 18:30,20.51,54.99,0,0,0.003,0,12.82
12/5/22 19:00,19.9,58.75,0,0,0.003,0,11.85
12/5/22 19:30,19.21,62.91,0,0,0.002,0,10.54
12/5/22 20:00,18.53,65.58,0,0,0.003,0,9.99
12/5/22 20:30,17.87,67.57,0,0,0.002,0,9.64
12/5/22 21:00,17.32,67.44,0,0,0.002,0,9.28
12/5/22 21:30,16.82,70,0,0,0.002,0,8.68
12/5/22 22:00,16.31,70.85,0,0,0.002,0,8.31
12/5/22 22:30,15.81,71.26,0,0,0.002,0,7.878
12/5/22 23:00,15.36,72.08,0,0,0.002,0,8.06
12/5/22 23:30,15.1,72.49,0,0,0.002,0,7.731
12/6/22 0:00,14.83,72.7,0,0,0.002,0,7.339
12/6/22 0:30,14.58,73.31,0,0,0.002,0,7.095
12/6/22 1:00,14.3,73.39,0,0,0.002,0,6.932
12/6/22 1:30,14.07,74.42,0,0,0.002,0,6.686
12/6/22 2:00,13.86,74.42,0,0,0.002,0,6.356
12/6/22 2:30,13.67,74.62,0,0,0.002,0,6.183
12/6/22 3:00,13.38,74.89,0,0,0.002,0,6.219
12/6/22 3:30,13.1,74.42,0,0,0.002,0,6.056
12/6/22 4:00,12.92,74.56,0,0,0.002,0,5.871
12/6/22 4:30,12.86,75.44,0,0,0.002,0,5.827
12/6/22 5:00,12.82,75.65,0,0,0.002,0,5.73
12/6/22 5:30,12.69,77.08,0,0,0.002,0,5.529
12/6/22 6:00,12.58,77.01,0,0,0.002,0,5.685
12/6/22 6:30,12.53,77.97,0,0,0.002,0,5.424
12/6/22 7:00,12.51,77.28,0.006,0.006,0.002,0.005,5.745
12/6/22 7:30,12.55,80.3,0.058,0.102,0.075,0.103,7.837
12/6/22 8:00,13.14,71.41,0.13,0.246,0.241,0.277,13.94
12/6/22 8:30,14.76,53.99,0.213,0.345,0.333,0.373,20.61
12/6/22 9:00,17.13,45.66,0.32,0.46,0.442,0.49,27.39
12/6/22 9:30,19.68,39.78,0.373,0.557,0.528,0.584,35.19
12/6/22 10:00,22.27,32.98,0.444,0.655,0.61,0.673,40.16
12/6/22 10:30,24.6,31.06,0.487,0.711,0.65,0.718,44.44
12/6/22 11:00,26.44,25.61,0.526,0.768,0.697,0.766,45.96
12/6/22 11:30,27.67,23.52,0.541,0.794,0.709,0.782,46.68
12/6/22 12:00,28.41,22.22,0.545,0.809,0.715,0.788,47.81
12/6/22 12:30,28.95,20.79,0.523,0.787,0.696,0.767,47.16
12/6/22 13:00,29.46,21.34,0.506,0.77,0.676,0.747,47.89
12/6/22 13:30,29.87,23.52,0.474,0.711,0.63,0.695,45.55
12/6/22 14:00,29.58,27.95,0.307,0.449,0.398,0.445,38.55
12/6/22 14:30,28.27,36.68,0.134,0.15,0.125,0.154,25.02
12/6/22 15:00,26.53,37.71,0.246,0.41,0.367,0.408,28.96
12/6/22 15:30,25.75,33,0.137,0.247,0.181,0.213,26.29
12/6/22 16:00,25.01,40.06,0.032,0.04,0.012,0.033,19.45
12/6/22 16:30,23.82,44.27,0.007,0.005,0.002,0.002,15
12/6/22 17:00,22.52,47.14,0.001,0,0.003,0,14.18
12/6/22 17:30,21.51,50.14,0,0,0.003,0,13.97
12/6/22 18:00,20.77,55.64,0,0,0.003,0,12.31
12/6/22 18:30,19.89,58.1,0,0,0.003,0,11.24
12/6/22 19:00,19.04,61.21,0,0,0.003,0,10.33
12/6/22 19:30,18.27,64.76,0,0,0.002,0,9.42
12/6/22 20:00,17.52,66.76,0,0,0.002,0,8.88
12/6/22 20:30,16.86,66.96,0,0,0.002,0,8.32
12/6/22 21:00,16.16,68.33,0,0,0.002,0,7.742
12/6/22 21:30,15.57,70.24,0,0,0.002,0,7.708
12/6/22 22:00,15.21,68.63,0,0,0.002,0,7.787
12/6/22 22:30,14.91,70.24,0,0,0.002,0,7.395
12/6/22 23:00,14.57,70.45,0,0,0.002,0,7.185
12/6/22 23:30,14.3,71,0,0,0.002,0,7.099
12/7/22 0:00,14.09,70.52,0,0,0.002,0,6.864
12/7/22 0:30,13.88,70.32,0,0,0.002,0,6.77
12/7/22 1:00,13.72,71.07,0,0,0.002,0,6.232
12/7/22 1:30,13.47,72.3,0,0,0.002,0,5.918
12/7/22 2:00,13.19,72.44,0,0,0.002,0,5.833
12/7/22 2:30,12.89,73.67,0,0,0.002,0,5.767
12/7/22 3:00,12.73,73.39,0,0,0.002,0,5.935
12/7/22 3:30,12.68,72.5,0,0,0.002,0,5.759
12/7/22 4:00,12.58,72.98,0,0,0.002,0,5.501
12/7/22 4:30,12.4,73.26,0,0,0.002,0,5.385
12/7/22 5:00,12.23,74.01,0,0,0.002,0,5.226
12/7/22 5:30,12.02,74.43,0,0,0.002,0,5.135
12/7/22 6:00,11.9,75.25,0,0,0.002,0,5.177
12/7/22 6:30,11.92,74.84,0,0,0.002,0,5.345
12/7/22 7:00,11.96,75.45,0.009,0.009,0.002,0.007,5.749
12/7/22 7:30,12.11,74.32,0.059,0.102,0.066,0.097,8.16
12/7/22 8:00,12.91,66.91,0.113,0.195,0.179,0.211,12.16
12/7/22 8:30,14.4,57.92,0.219,0.344,0.329,0.37,17.14
12/7/22 9:00,16.55,48.33,0.316,0.44,0.424,0.47,25.49
12/7/22 9:30,19.16,36.3,0.339,0.49,0.465,0.515,31.92
12/7/22 10:00,21.97,31.65,0.403,0.571,0.532,0.587,37.3
12/7/22 10:30,24.44,32.05,0.403,0.532,0.498,0.552,37.05
12/7/22 11:00,25.75,26.46,0.512,0.704,0.643,0.71,41.39
12/7/22 11:30,26.73,26.59,0.459,0.637,0.582,0.643,41.97
12/7/22 12:00,27.25,30,0.318,0.417,0.387,0.432,36.81
12/7/22 12:30,27.22,26.8,0.423,0.555,0.513,0.568,36.56
12/7/22 13:00,27.35,27.96,0.325,0.407,0.375,0.42,35.5
12/7/22 13:30,27.46,29.46,0.356,0.508,0.453,0.504,39.84
12/7/22 14:00,27.22,31.3,0.121,0.124,0.103,0.13,26.62
12/7/22 14:30,26.3,40.81,0.041,0.04,0.007,0.043,21.88
12/7/22 15:00,25.23,55.65,0.04,0.041,0.007,0.044,18.06
12/7/22 15:30,24.05,48.16,0.042,0.041,0.014,0.043,18.05
12/7/22 16:00,23.27,63.1,0.014,0.013,0.004,0.01,17.46
12/7/22 16:30,22.48,69.92,0.003,0.002,0.004,0.001,15.39
12/7/22 17:00,21.55,72.11,0,0,0.004,0,14.92
12/7/22 17:30,20.85,73.41,0,0,0.004,0,14.62
12/7/22 18:00,20.33,73.86,0,0,0.004,0,13.8
12/7/22 18:30,19.9,74.41,0,0,0.004,0,13.85
12/7/22 19:00,19.56,74.48,0,0,0.004,0,12.74
12/7/22 19:30,19.14,75.33,0,0,0.003,0,11.51
12/7/22 20:00,18.6,76.01,0,0,0.003,0,10.39
12/7/22 20:30,17.95,77.53,0,0,0.003,0,10.01
12/7/22 21:00,17.39,80,0,0,0.002,0,9.76
12/7/22 21:30,16.86,82.3,0,0,0.002,0,9.39
12/7/22 22:00,16.36,92.4,0,0,0.002,0,9
12/7/22 22:30,15.97,85.9,0,0,0.002,0,8.91
12/7/22 23:00,15.71,89.1,0,0,0.002,0,8.69
12/7/22 23:30,15.4,90.6,0,0,0.002,0,8.05
12/8/22 0:00,15,97.8,0,0,0.002,0,7.755
12/8/22 0:30,14.63,99.9,0,0,0.002,0,7.886
12/8/22 1:00,14.54,76.56,0,0,0.002,0,8.39
12/8/22 1:30,14.56,84.4,0,0,0.002,0,7.466
12/8/22 2:00,14.39,87.5,0,0,0.002,0,6.99
12/8/22 2:30,14.12,86.3,0,0,0.002,0,6.958
12/8/22 3:00,13.78,99.9,0,0,0.002,0,6.47
12/8/22 3:30,13.47,96.6,0,0,0.002,0,6.38
12/8/22 4:00,13.25,99.9,0,0,0.002,0,6.074
12/8/22 4:30,13.06,99.9,0,0,0.002,0,6.083
12/8/22 5:00,12.86,99.9,0,0,0.002,0,5.737
12/8/22 5:30,12.67,99.9,0,0,0.002,0,5.961
12/8/22 6:00,12.61,86.5,0,0,0.002,0,5.804
12/8/22 6:30,12.46,99.9,0,0,0.002,0,5.235
12/8/22 7:00,12.24,99.9,0.006,0.006,0.002,0.005,5.234
12/8/22 7:30,12.23,99.9,0.057,0.098,0.064,0.094,7.77
12/8/22 8:00,12.92,79.4,0.146,0.232,0.226,0.261,13.18
12/8/22 8:30,14.35,77.04,0.214,0.356,0.347,0.389,18.49
12/8/22 9:00,16.52,61.02,0.284,0.459,0.445,0.493,26.27
12/8/22 9:30,19.07,51.11,0.374,0.57,0.546,0.603,34.77
12/8/22 10:00,21.65,49.25,0.432,0.642,0.611,0.673,37.61
12/8/22 10:30,23.31,41.68,0.481,0.711,0.667,0.734,39.98
12/8/22 11:00,24.59,39.08,0.514,0.76,0.699,0.771,43.92
12/8/22 11:30,25.66,37.23,0.536,0.799,0.723,0.799,46.14
12/8/22 12:00,26.58,33.75,0.514,0.772,0.697,0.769,46.44
12/8/22 12:30,27.27,31.09,0.501,0.757,0.684,0.754,45.38
12/8/22 13:00,27.79,29.22,0.474,0.724,0.653,0.72,45.12
12/8/22 13:30,28.06,30.13,0.44,0.682,0.616,0.68,43.68
12/8/22 14:00,28.09,30.27,0.29,0.428,0.396,0.441,37.26
12/8/22 14:30,27.81,28.7,0.304,0.49,0.446,0.495,36.54
12/8/22 15:00,27.45,32.87,0.171,0.271,0.239,0.274,31.86
12/8/22 15:30,26.62,36.48,0.052,0.048,0.008,0.049,22.61
12/8/22 16:00,25.36,45.07,0.04,0.037,0.003,0.037,19.45
12/8/22 16:30,24.15,49.45,0.014,0.012,0.004,0.01,17.48
12/8/22 17:00,23.05,52.86,0.001,0,0.004,0,15.17
12/8/22 17:30,22.09,54.09,0,0,0.004,0,15.2
12/8/22 18:00,21.38,56.15,0,0,0.003,0,14.21
12/8/22 18:30,20.67,60.59,0,0,0.003,0,12.6
12/8/22 19:00,19.91,64.35,0,0,0.003,0,11.4
12/8/22 19:30,19.07,67.38,0,0,0.002,0,10.59
12/8/22 20:00,18.28,69.13,0,0,0.002,0,10.03
12/8/22 20:30,17.59,70.58,0,0,0.002,0,9.6
12/8/22 21:00,17,72.56,0,0,0.002,0,9.26
12/8/22 21:30,16.51,72.35,0,0,0.002,0,9.64
12/8/22 22:00,16.21,73.24,0,0,0.002,0,9.64
12/8/22 22:30,16.1,73.58,0,0,0.002,0,9.67
12/8/22 23:00,16.05,74.68,0,0,0.002,0,10.24
12/8/22 23:30,16.14,74.74,0,0,0.002,0,10.24
12/9/22 0:00,16.19,75.15,0,0,0.003,0,10.37
12/9/22 0:30,16.24,74.27,0,0,0.002,0,10.3
12/9/22 1:00,16.22,77.23,0,0,0.002,0,9.93
12/9/22 1:30,16.13,76.45,0,0,0.002,0,10.09
12/9/22 2:00,16.1,76.11,0,0,0.002,0,9.64
12/9/22 2:30,15.93,76.86,0,0,0.002,0,8.79
12/9/22 3:00,15.7,80.9,0,0,0.002,0,9.55
12/9/22 3:30,15.69,77.06,0,0,0.002,0,10.34
12/9/22 4:00,15.82,77.65,0,0,0.002,0,9.47
12/9/22 4:30,15.72,79.18,0,0,0.002,0,9.27
12/9/22 5:00,15.54,85.7,0,0,0.002,0,8.95
12/9/22 5:30,15.34,94.7,0,0,0.002,0,8.98
12/9/22 6:00,15.3,96.4,0,0,0.002,0,9.59
12/9/22 6:30,15.34,94.6,0,0,0.002,0,9.21
12/9/22 7:00,15.37,86.3,0.005,0.004,0.002,0.003,8.81
12/9/22 7:30,15.25,99.9,0.041,0.065,0.035,0.061,9.61
12/9/22 8:00,15.58,99.9,0.109,0.209,0.19,0.222,14.32
12/9/22 8:30,16.72,76.04,0.158,0.245,0.227,0.261,18.01
12/9/22 9:00,18.2,63.19,0.23,0.331,0.315,0.355,22.19
12/9/22 9:30,20.03,49.12,0.333,0.496,0.478,0.529,31.48
12/9/22 10:00,22.07,44.75,0.414,0.621,0.585,0.646,38.15
12/9/22 10:30,23.9,45.63,0.462,0.682,0.634,0.699,40.95
12/9/22 11:00,25.18,41.53,0.429,0.626,0.578,0.639,39.31
12/9/22 11:30,25.77,40.16,0.339,0.479,0.439,0.49,36.41
12/9/22 12:00,26.17,37.78,0.54,0.762,0.691,0.763,41.84
12/9/22 12:30,26.7,41.05,0.205,0.273,0.251,0.287,31.46
12/9/22 13:00,26.19,36.55,0.35,0.479,0.443,0.495,32.48
12/9/22 13:30,26.2,35.19,0.428,0.648,0.59,0.651,39.18
12/9/22 14:00,26.7,35.19,0.412,0.619,0.561,0.62,38.97
12/9/22 14:30,27.12,39.69,0.273,0.406,0.365,0.408,35.99
12/9/22 15:00,26.67,41.02,0.155,0.246,0.216,0.25,26.15
